Employee_ID,Employee_Name,Department,Leave_Type,Total_Days,EL_Balance,CL_Balance,CO_Balance,Overtime_Hours,Productivity_Score,Is_Peak_Season,Month
1071,Arjun Nair,OPS,CO,9.0,14.23,1.18,2.86,1.92,78.21,0,3
1136,Rohan Iyer,OPS,CL,3.0,6.8,7.61,3.42,10.68,88.34,1,12
1071,Arjun Nair,OPS,CL,2.0,6.88,0.38,3.48,8.77,86.04,0,3
1059,Sanjay Nair,FIN,CO,3.0,16.77,4.66,4.1,9.02,87.07,0,1
1096,Arjun Sharma,ENG,CL,6.0,27.26,3.24,0.17,5.22,80.57,0,4
1137,Meera Gupta,SALES,EL,8.0,7.04,1.62,0.78,12.61,89.71,0,1
1008,Meera Reddy,OPS,CO,4.0,12.74,2.88,1.79,18.29,86.5,0,4
1071,Arjun Nair,OPS,CO,4.0,18.45,8.63,1.08,14.44,91.21,1,10
1148,Meera Iyer,FIN,EL,2.0,11.82,1.9,0.26,4.82,88.68,0,9
1063,Priya Reddy,FIN,CL,9.0,6.19,0.73,4.71,17.0,91.9,0,8
1088,Priya Verma,HR,CO,4.0,15.03,8.63,4.38,8.7,85.71,1,10
1149,Deepa Gupta,SALES,CL,1.0,8.98,5.81,1.09,12.06,86.17,0,4
1100,Sanjay Gupta,FIN,CL,2.0,23.83,3.53,3.82,14.91,79.92,0,4
1060,Deepa Verma,OPS,CO,7.0,27.19,3.03,1.87,16.92,87.36,0,3
1109,Arjun Singh,FIN,CO,6.0,23.35,6.18,4.07,14.44,87.3,1,12
1044,Arjun Reddy,SALES,CL,3.0,23.32,1.3,3.76,0.91,79.04,0,4
1042,Sanjay Sharma,HR,CO,8.0,6.25,7.32,2.03,6.33,87.81,0,2
1105,Rohan Sharma,SALES,EL,3.0,6.41,6.3,0.42,16.75,87.26,0,6
1068,Anjali Sharma,FIN,EL,9.0,17.68,8.81,0.6,4.43,81.55,0,4
1087,Arjun Gupta,OPS,CO,7.0,20.71,2.07,1.29,9.36,79.66,1,11
1084,Vikram Reddy,ENG,EL,8.0,5.74,6.76,3.81,7.34,85.9,0,3
1093,Sanjay Reddy,HR,CL,7.0,9.39,4.46,0.14,2.74,78.46,0,8
1118,Meera Reddy,HR,EL,4.0,25.93,4.48,4.37,4.27,81.51,0,5
1028,Priya Nair,OPS,CO,5.0,15.5,7.36,3.81,10.91,87.55,0,4
1128,Sanjay Singh,SALES,EL,2.0,25.57,7.04,3.07,16.41,81.86,0,7
1068,Anjali Sharma,FIN,CO,5.0,8.63,1.45,3.14,0.0,75.37,0,7
1000,Rohan Reddy,OPS,CO,3.0,22.28,6.25,4.88,3.25,87.01,0,1
1006,Anjali Iyer,ENG,EL,3.0,23.75,3.31,1.91,7.5,79.88,0,1
1096,Arjun Sharma,ENG,EL,5.0,24.13,1.9,2.96,17.92,77.18,0,8
1026,Deepa Singh,FIN,EL,8.0,20.29,1.21,1.98,10.14,94.92,0,6
1118,Meera Reddy,HR,CL,4.0,15.67,6.15,0.73,11.02,77.89,0,5
1043,Vikram Verma,ENG,CO,6.0,5.59,4.51,0.55,7.05,78.47,0,9
1117,Arjun Nair,OPS,CO,3.0,22.2,11.52,2.29,10.46,79.8,1,12
1072,Arjun Patel,ENG,CO,3.0,16.24,3.34,4.72,17.68,76.68,0,4
1047,Sanjay Reddy,HR,CO,7.0,26.92,6.33,1.67,4.16,91.01,0,1
1090,Arjun Reddy,HR,CO,2.0,13.36,11.52,2.6,8.01,85.43,0,1
1115,Meera Iyer,SALES,EL,5.0,19.62,7.98,3.56,17.64,82.42,0,8
1089,Rohan Singh,SALES,CO,5.0,20.58,8.0,2.73,40.18,71.81,1,12
1027,Deepa Nair,ENG,CL,1.0,7.1,4.07,1.55,19.07,90.67,0,9
1106,Sanjay Patel,HR,CL,2.0,9.18,11.74,1.88,2.14,84.88,0,1
1123,Sanjay Verma,OPS,CO,4.0,5.27,10.64,1.36,0.78,91.96,0,3
1043,Vikram Verma,ENG,EL,9.0,19.36,9.76,3.93,17.8,86.05,0,7
1075,Priya Sharma,SALES,CL,9.0,26.24,6.0,1.94,12.26,76.12,0,9
1142,Rohan Patel,ENG,EL,5.0,28.49,5.14,1.79,8.81,85.39,0,6
1090,Arjun Reddy,HR,EL,9.0,27.04,9.49,2.77,1.48,80.72,0,4
1055,Priya Iyer,FIN,EL,6.0,6.62,6.36,4.51,14.11,90.94,1,11
1101,Meera Verma,SALES,CO,9.0,25.74,8.35,2.88,24.41,75.28,1,12
1107,Priya Singh,SALES,EL,7.0,22.67,11.68,4.47,26.92,84.55,1,12
1095,Priya Singh,FIN,CL,4.0,6.52,2.85,2.13,14.61,87.49,0,5
1110,Anjali Singh,FIN,EL,9.0,28.16,9.78,1.62,19.65,89.17,0,1
1064,Anjali Nair,HR,EL,4.0,9.21,8.73,0.92,10.23,76.87,0,5
1125,Rohan Singh,SALES,CO,6.0,13.89,10.8,0.59,6.21,90.57,0,9
1013,Meera Reddy,FIN,CL,3.0,28.01,11.22,0.78,0.68,94.8,1,11
1057,Rohan Patel,OPS,CO,2.0,24.74,9.74,0.97,4.73,92.54,0,9
1074,Anjali Singh,SALES,CL,8.0,23.38,2.59,4.23,8.29,75.72,0,9
1040,Meera Singh,HR,CL,3.0,29.01,3.31,1.23,11.27,91.23,0,9
1145,Sanjay Nair,OPS,CO,4.0,18.72,0.04,0.2,4.02,78.72,1,11
1064,Anjali Nair,HR,CL,5.0,14.0,5.05,0.49,0.85,88.48,0,7
1111,Anjali Patel,SALES,CL,1.0,18.68,6.52,4.88,7.34,79.15,0,5
1075,Priya Sharma,SALES,CO,9.0,19.01,11.78,2.59,18.55,83.15,0,1
1122,Sanjay Nair,HR,CL,6.0,6.06,7.04,1.37,0.65,91.42,0,3
1117,Arjun Nair,OPS,CO,4.0,22.69,11.7,1.17,15.46,76.75,1,10
1027,Deepa Nair,ENG,EL,5.0,15.09,10.35,0.91,10.88,94.01,0,8
1030,Priya Verma,ENG,CL,3.0,25.98,11.33,1.36,3.39,84.68,0,2
1142,Rohan Patel,ENG,CL,3.0,7.48,9.1,2.98,5.49,80.06,1,11
1019,Priya Sharma,FIN,CO,8.0,23.88,2.57,4.89,1.04,82.04,1,11
1113,Deepa Singh,ENG,CL,5.0,24.36,8.55,3.17,7.74,93.18,0,2
1044,Arjun Reddy,SALES,EL,3.0,7.19,5.75,3.64,11.34,78.93,0,1
1137,Meera Gupta,SALES,CO,3.0,28.31,1.76,3.46,18.23,85.03,0,8
1125,Rohan Singh,SALES,CL,2.0,14.86,11.1,4.24,7.53,86.48,0,7
1129,Meera Sharma,FIN,CO,1.0,29.88,11.25,0.02,17.71,76.33,0,5
1102,Priya Reddy,SALES,CL,7.0,28.87,8.36,2.7,10.21,78.19,0,1
1086,Rohan Patel,HR,CO,3.0,6.13,0.02,1.75,4.83,76.25,0,1
1133,Meera Iyer,SALES,CL,4.0,21.07,8.44,1.5,15.17,79.11,0,8
1108,Meera Reddy,HR,CL,2.0,19.04,8.31,2.66,8.68,82.75,1,10
1056,Anjali Iyer,OPS,CL,5.0,20.67,6.64,4.81,3.74,82.03,0,8
1072,Arjun Patel,ENG,CL,5.0,26.23,2.83,4.68,19.1,94.18,0,1
1072,Arjun Patel,ENG,CO,6.0,7.03,3.8,4.83,3.06,89.85,0,6
1124,Anjali Sharma,FIN,CL,1.0,17.52,2.78,2.71,4.4,88.0,0,1
1013,Meera Reddy,FIN,CL,9.0,26.11,7.58,0.39,9.73,79.2,0,4
1040,Meera Singh,HR,CL,2.0,24.04,8.35,1.19,2.37,92.42,0,3
1018,Arjun Gupta,ENG,CO,2.0,11.76,0.56,2.16,16.55,75.49,0,1
1033,Meera Iyer,ENG,EL,1.0,22.34,11.7,4.81,4.7,77.01,0,8
1045,Meera Reddy,ENG,CL,8.0,13.48,5.24,3.16,2.42,80.45,0,1
1134,Anjali Iyer,HR,CO,2.0,10.29,3.19,0.47,6.94,75.73,0,4
1115,Meera Iyer,SALES,CL,3.0,9.87,2.21,1.44,4.97,88.7,0,9
1042,Sanjay Sharma,HR,CL,2.0,13.17,2.07,3.01,14.24,81.34,1,10
1073,Priya Singh,HR,EL,6.0,24.29,0.78,3.11,4.71,86.15,0,2
1013,Meera Reddy,FIN,EL,8.0,19.12,8.97,2.22,18.9,91.48,0,8
1118,Meera Reddy,HR,CL,9.0,10.5,11.65,3.64,6.99,76.86,1,10
1056,Anjali Iyer,OPS,CL,6.0,27.06,2.82,1.31,14.08,78.54,0,9
1061,Anjali Sharma,OPS,EL,5.0,9.66,7.64,2.5,2.07,78.95,0,4
1044,Arjun Reddy,SALES,EL,9.0,21.84,11.13,1.74,6.58,86.43,0,2
1040,Meera Singh,HR,CL,8.0,29.02,2.19,1.56,10.2,92.26,0,3
1121,Sanjay Nair,OPS,EL,9.0,14.82,4.28,4.16,0.89,81.17,0,8
1007,Meera Reddy,ENG,CL,8.0,15.91,6.48,0.99,8.61,85.03,1,12
1065,Meera Verma,FIN,CO,5.0,21.11,0.24,3.62,0.71,94.95,1,11
1055,Priya Iyer,FIN,CL,5.0,15.15,10.48,0.16,17.92,88.04,1,11
1111,Anjali Patel,SALES,CL,8.0,20.71,7.06,2.69,15.72,86.12,0,6
1007,Meera Reddy,ENG,CO,9.0,27.48,11.64,3.17,15.28,76.68,1,10
1017,Vikram Patel,OPS,CL,6.0,17.35,4.33,4.36,17.53,89.02,1,10
1063,Priya Reddy,FIN,CL,2.0,14.15,4.85,2.77,18.76,89.48,0,5
1136,Rohan Iyer,OPS,EL,2.0,14.27,8.77,2.05,5.59,87.19,1,10
1035,Arjun Reddy,FIN,EL,9.0,22.35,9.21,4.48,7.09,94.03,0,7
1025,Anjali Sharma,FIN,EL,1.0,8.52,11.01,2.3,1.55,94.19,0,4
1012,Sanjay Gupta,ENG,EL,2.0,11.92,8.58,1.92,15.42,77.86,1,12
1014,Meera Gupta,HR,CL,6.0,10.1,10.83,1.38,8.42,79.05,0,9
1044,Arjun Reddy,SALES,CL,6.0,26.39,5.23,1.89,50.05,79.85,1,11
1102,Priya Reddy,SALES,CL,5.0,21.19,0.04,1.27,9.88,87.37,0,5
1017,Vikram Patel,OPS,CL,7.0,18.59,6.31,1.46,11.9,75.55,0,7
1125,Rohan Singh,SALES,CO,5.0,21.44,6.97,2.65,16.87,79.7,0,3
1091,Anjali Singh,OPS,EL,9.0,13.35,5.66,0.13,1.84,88.72,1,11
1005,Priya Singh,HR,CO,8.0,5.86,11.79,4.33,11.59,77.23,0,2
1062,Anjali Reddy,FIN,CL,3.0,28.61,5.33,3.31,13.77,92.43,0,3
1003,Sanjay Gupta,HR,EL,6.0,7.36,4.45,3.54,4.52,88.13,0,9
1103,Deepa Sharma,FIN,CL,2.0,18.79,9.56,1.66,11.85,84.9,1,11
1018,Arjun Gupta,ENG,EL,4.0,23.26,0.56,2.75,9.34,93.56,1,11
1025,Anjali Sharma,FIN,CO,3.0,29.94,11.31,3.35,14.02,77.45,1,12
1146,Deepa Gupta,ENG,CO,9.0,15.11,4.72,1.51,9.21,80.04,1,12
1145,Sanjay Nair,OPS,CO,5.0,25.86,3.65,2.35,17.48,76.05,1,11
1000,Rohan Reddy,OPS,CL,4.0,19.56,6.64,4.3,2.03,81.94,0,9
1144,Meera Sharma,SALES,CL,1.0,10.41,9.64,2.0,25.6,72.46,1,12
1084,Vikram Reddy,ENG,EL,7.0,15.73,2.72,2.28,19.07,92.01,0,6
1057,Rohan Patel,OPS,CO,3.0,18.17,6.45,3.9,6.29,84.64,0,3
1101,Meera Verma,SALES,EL,2.0,24.35,11.66,1.79,8.11,93.11,0,4
1022,Deepa Reddy,FIN,CO,7.0,8.9,1.26,3.42,12.12,82.19,0,6
1009,Arjun Reddy,ENG,EL,6.0,19.25,1.35,4.54,3.98,89.87,0,3
1030,Priya Verma,ENG,CO,2.0,12.73,10.63,1.49,14.92,94.8,0,5
1011,Arjun Sharma,HR,EL,1.0,7.75,5.1,0.09,0.67,84.66,1,12
1122,Sanjay Nair,HR,CL,7.0,24.74,8.08,3.05,0.97,92.45,1,10
1135,Priya Sharma,FIN,EL,3.0,5.55,11.23,4.51,10.87,86.55,0,6
1015,Priya Gupta,FIN,CO,5.0,21.85,1.25,2.27,9.86,82.63,1,10
1059,Sanjay Nair,FIN,CL,2.0,13.44,5.99,3.37,19.36,77.88,1,12
1108,Meera Reddy,HR,EL,7.0,6.76,9.27,1.25,12.18,88.76,0,9
1072,Arjun Patel,ENG,EL,7.0,5.65,1.08,1.43,19.45,86.17,0,5
1141,Meera Gupta,ENG,CO,2.0,28.53,10.19,4.22,10.25,90.79,0,9
1022,Deepa Reddy,FIN,EL,8.0,24.86,5.89,0.2,15.26,78.37,1,10
1105,Rohan Sharma,SALES,CO,6.0,25.23,4.09,1.95,15.12,76.46,0,2
1138,Meera Patel,ENG,CL,7.0,23.94,3.19,4.45,19.58,84.89,1,11
1015,Priya Gupta,FIN,CL,4.0,12.78,3.74,1.14,6.34,79.27,1,11
1145,Sanjay Nair,OPS,CL,1.0,23.7,2.66,1.1,18.94,94.08,1,11
1143,Deepa Verma,SALES,EL,3.0,11.26,2.48,0.68,8.49,77.71,0,9
1022,Deepa Reddy,FIN,EL,1.0,28.46,7.66,1.82,8.99,92.21,0,5
1027,Deepa Nair,ENG,CL,2.0,11.92,2.99,1.17,3.86,86.5,1,11
1128,Sanjay Singh,SALES,CL,7.0,25.48,9.29,4.69,2.83,82.51,0,3
1105,Rohan Sharma,SALES,CO,5.0,17.21,0.32,3.54,7.77,85.62,0,6
1002,Vikram Gupta,ENG,EL,2.0,13.45,1.29,3.49,4.15,93.52,1,12
1145,Sanjay Nair,OPS,CL,7.0,10.56,8.51,0.42,14.83,88.87,0,2
1009,Arjun Reddy,ENG,EL,4.0,29.84,1.5,3.07,3.99,80.25,1,12
1117,Arjun Nair,OPS,CL,2.0,27.37,0.14,4.83,9.47,90.96,0,2
1030,Priya Verma,ENG,CO,6.0,8.08,9.67,0.05,6.25,78.49,0,5
1143,Deepa Verma,SALES,CL,4.0,17.21,7.83,0.61,3.51,79.94,0,6
1028,Priya Nair,OPS,EL,8.0,18.44,1.71,0.94,17.83,75.15,1,12
1030,Priya Verma,ENG,CO,9.0,29.82,4.75,3.12,19.26,91.63,0,1
1087,Arjun Gupta,OPS,CO,3.0,29.51,4.54,0.13,14.55,91.62,0,9
1111,Anjali Patel,SALES,EL,7.0,24.77,2.41,2.06,12.02,78.21,0,3
1147,Sanjay Verma,SALES,CO,2.0,18.11,4.9,1.55,5.94,81.12,0,1
1119,Arjun Singh,SALES,CO,8.0,21.74,9.58,1.29,48.01,69.56,1,11
1128,Sanjay Singh,SALES,CL,5.0,10.03,10.89,1.32,5.62,83.26,0,6
1043,Vikram Verma,ENG,CO,7.0,24.65,8.54,0.74,9.12,75.77,0,6
1077,Anjali Gupta,ENG,EL,1.0,22.08,8.69,4.48,15.21,75.96,1,10
1138,Meera Patel,ENG,CL,9.0,11.37,9.76,3.09,16.76,85.31,1,10
1066,Arjun Gupta,SALES,EL,3.0,26.4,2.77,4.24,2.78,86.6,0,2
1115,Meera Iyer,SALES,CO,9.0,23.66,9.66,3.68,18.51,83.94,0,1
1149,Deepa Gupta,SALES,CL,1.0,23.65,7.51,2.08,40.53,68.53,1,11
1013,Meera Reddy,FIN,CO,9.0,6.75,11.76,3.08,3.67,88.58,1,10
1088,Priya Verma,HR,EL,2.0,24.52,2.92,4.74,7.14,88.04,0,4
1017,Vikram Patel,OPS,CL,7.0,9.74,10.21,3.51,1.73,77.34,0,7
1126,Vikram Reddy,OPS,EL,9.0,23.54,4.03,1.81,10.13,82.22,0,8
1019,Priya Sharma,FIN,CL,8.0,19.61,5.35,1.11,13.07,88.71,0,9
1068,Anjali Sharma,FIN,CO,6.0,24.13,10.75,3.95,3.91,86.99,0,2
1060,Deepa Verma,OPS,CL,3.0,26.07,3.1,1.42,19.2,82.58,1,11
1082,Meera Sharma,SALES,CO,8.0,7.98,1.23,0.39,11.87,78.79,0,7
1099,Deepa Gupta,ENG,CO,3.0,15.61,10.99,2.49,7.98,90.01,0,5
1117,Arjun Nair,OPS,CO,3.0,21.3,5.84,3.95,18.33,82.77,1,10
1076,Deepa Reddy,FIN,CO,2.0,25.78,10.94,1.27,15.45,80.31,0,9
1136,Rohan Iyer,OPS,CL,7.0,28.81,5.31,3.45,11.5,78.54,0,7
1060,Deepa Verma,OPS,CO,1.0,16.59,7.27,2.45,9.77,76.55,1,10
1061,Anjali Sharma,OPS,EL,1.0,24.21,3.47,2.05,10.48,77.7,1,10
1028,Priya Nair,OPS,EL,6.0,6.84,2.28,1.69,1.56,78.83,1,10
1022,Deepa Reddy,FIN,CL,8.0,11.63,3.96,2.74,3.99,75.41,0,5
1014,Meera Gupta,HR,CL,9.0,15.15,11.82,3.85,19.32,85.29,0,5
1115,Meera Iyer,SALES,EL,2.0,29.1,3.89,3.99,4.21,85.91,0,7
1043,Vikram Verma,ENG,CO,5.0,5.01,9.67,1.65,6.4,82.66,0,2
1145,Sanjay Nair,OPS,CL,8.0,20.72,1.76,4.85,14.59,80.0,0,4
1076,Deepa Reddy,FIN,EL,1.0,9.45,0.5,4.05,11.03,81.33,0,4
1045,Meera Reddy,ENG,CO,8.0,22.22,10.74,3.5,14.7,80.81,0,3
1073,Priya Singh,HR,CL,7.0,19.07,2.99,4.08,2.21,91.59,0,3
1027,Deepa Nair,ENG,CL,6.0,12.06,3.88,1.76,1.27,94.72,0,5
1065,Meera Verma,FIN,CO,3.0,21.15,4.27,3.37,14.58,88.81,0,1
1014,Meera Gupta,HR,EL,4.0,23.9,6.25,1.43,4.97,90.18,0,5
1108,Meera Reddy,HR,CL,6.0,22.17,6.81,1.75,14.1,85.75,0,6
1074,Anjali Singh,SALES,CL,3.0,6.5,11.67,2.33,18.53,75.2,0,6
1057,Rohan Patel,OPS,CO,4.0,13.0,10.09,4.16,13.36,88.32,0,9
1112,Sanjay Sharma,OPS,EL,2.0,22.07,10.77,1.66,18.9,75.27,0,4
1036,Priya Iyer,SALES,EL,8.0,24.35,0.37,3.36,16.33,93.65,0,8
1014,Meera Gupta,HR,CL,5.0,6.93,3.09,0.47,6.3,92.5,0,9
1029,Rohan Verma,ENG,CL,7.0,15.83,5.51,4.85,5.92,87.55,1,10
1058,Priya Iyer,HR,EL,4.0,25.33,1.19,0.35,3.07,90.29,0,7
1044,Arjun Reddy,SALES,CO,1.0,19.33,11.73,1.18,7.11,80.13,0,8
1109,Arjun Singh,FIN,EL,9.0,5.97,11.49,0.23,17.63,92.89,0,3
1110,Anjali Singh,FIN,CL,3.0,8.91,3.0,2.44,14.03,94.73,1,11
1054,Sanjay Gupta,SALES,CL,7.0,18.49,6.21,0.04,0.03,76.95,0,3
1026,Deepa Singh,FIN,EL,5.0,27.37,11.14,4.88,18.78,80.44,0,5
1039,Meera Sharma,FIN,EL,7.0,25.16,10.66,4.26,8.67,90.17,0,6
1057,Rohan Patel,OPS,CL,7.0,17.83,5.1,4.45,8.59,85.68,0,3
1110,Anjali Singh,FIN,CL,2.0,25.8,1.15,0.56,18.03,85.82,0,8
1048,Sanjay Sharma,HR,CO,7.0,6.52,10.78,1.52,10.0,83.45,0,3
1124,Anjali Sharma,FIN,CO,1.0,9.82,2.45,0.94,9.78,90.96,1,12
1040,Meera Singh,HR,CO,7.0,22.23,8.01,2.25,13.79,76.39,0,1
1140,Sanjay Singh,ENG,EL,3.0,6.01,2.83,1.87,3.65,76.46,0,7
1111,Anjali Patel,SALES,EL,5.0,22.39,9.29,0.21,37.18,60.93,1,10
1012,Sanjay Gupta,ENG,CO,8.0,20.92,10.62,3.39,16.38,86.28,0,8
1017,Vikram Patel,OPS,CO,4.0,28.36,8.57,0.18,7.56,91.19,0,8
1070,Rohan Nair,HR,CL,1.0,15.27,4.46,1.48,3.05,77.76,0,3
1084,Vikram Reddy,ENG,CO,9.0,27.21,9.71,3.93,9.16,75.75,1,12
1007,Meera Reddy,ENG,CO,4.0,29.56,9.69,3.55,13.54,86.74,1,10
1033,Meera Iyer,ENG,CO,4.0,22.41,9.26,3.96,1.84,76.11,0,4
1068,Anjali Sharma,FIN,EL,3.0,28.8,9.48,3.3,17.13,76.51,0,2
1114,Deepa Nair,HR,CO,5.0,24.49,10.5,3.53,15.21,85.46,0,3
1031,Anjali Reddy,FIN,CO,4.0,17.31,2.24,3.3,11.02,79.13,0,2
1041,Sanjay Sharma,HR,EL,7.0,25.36,7.74,1.83,6.08,75.17,0,8
1031,Anjali Reddy,FIN,CO,4.0,17.6,6.32,4.63,0.63,90.47,0,7
1067,Arjun Sharma,HR,EL,1.0,27.47,7.12,1.04,5.24,83.65,1,12
1039,Meera Sharma,FIN,CO,9.0,20.26,2.7,3.07,12.57,89.68,0,9
1089,Rohan Singh,SALES,CL,3.0,9.93,11.41,2.69,13.44,76.99,0,5
1086,Rohan Patel,HR,EL,3.0,17.07,2.21,2.46,6.77,84.1,1,12
1114,Deepa Nair,HR,CL,3.0,16.05,7.86,1.7,6.45,83.49,0,9
1127,Meera Patel,FIN,EL,6.0,15.0,10.73,2.48,10.89,94.13,1,10
1031,Anjali Reddy,FIN,EL,1.0,16.83,11.66,1.86,7.43,78.9,0,1
1136,Rohan Iyer,OPS,CL,2.0,24.25,11.63,3.87,4.87,75.8,0,4
1015,Priya Gupta,FIN,EL,7.0,20.65,11.07,0.18,15.33,88.41,0,5
1059,Sanjay Nair,FIN,CL,3.0,18.1,10.98,4.87,5.24,79.26,0,6
1110,Anjali Singh,FIN,CO,3.0,29.66,10.94,3.59,2.11,79.79,0,4
1084,Vikram Reddy,ENG,CL,8.0,11.11,7.4,1.59,13.54,93.96,1,12
1047,Sanjay Reddy,HR,CL,8.0,5.37,0.66,1.41,13.79,93.13,0,7
1134,Anjali Iyer,HR,CO,1.0,20.77,11.21,3.79,2.07,79.62,0,7
1091,Anjali Singh,OPS,CO,3.0,27.75,11.26,0.06,14.55,81.18,0,1
1043,Vikram Verma,ENG,EL,5.0,15.67,6.18,2.91,9.31,89.03,0,6
1084,Vikram Reddy,ENG,EL,7.0,8.56,7.69,3.86,12.76,86.76,0,4
1136,Rohan Iyer,OPS,CL,9.0,27.99,7.84,1.39,9.46,91.93,0,5
1033,Meera Iyer,ENG,EL,4.0,19.99,6.8,3.27,6.15,77.53,0,3
1108,Meera Reddy,HR,CO,2.0,16.07,6.62,0.58,8.03,84.17,0,9
1094,Deepa Patel,HR,EL,8.0,8.73,11.82,4.45,15.43,83.23,1,10
1109,Arjun Singh,FIN,EL,6.0,13.54,5.2,0.72,3.36,78.29,1,12
1145,Sanjay Nair,OPS,EL,6.0,6.06,5.55,2.09,15.59,82.1,0,2
1013,Meera Reddy,FIN,EL,6.0,7.24,8.81,4.97,16.38,86.11,1,10
1098,Priya Sharma,SALES,CL,5.0,15.38,2.24,0.51,6.05,92.21,0,8
1072,Arjun Patel,ENG,CO,7.0,20.78,6.17,3.54,7.82,91.83,0,1
1097,Meera Sharma,HR,EL,8.0,27.46,3.76,2.94,13.59,77.82,1,12
1060,Deepa Verma,OPS,EL,8.0,13.32,3.32,3.28,2.4,92.59,0,2
1091,Anjali Singh,OPS,EL,5.0,20.07,2.21,1.37,8.18,88.98,0,7
1141,Meera Gupta,ENG,EL,2.0,14.38,10.59,4.75,14.33,84.85,0,1
1012,Sanjay Gupta,ENG,CO,9.0,14.28,8.37,2.38,16.72,88.56,0,5
1062,Anjali Reddy,FIN,CO,8.0,16.07,3.63,4.93,5.44,84.8,1,12
1111,Anjali Patel,SALES,EL,4.0,21.22,4.68,2.49,53.35,64.61,1,11
1057,Rohan Patel,OPS,EL,7.0,15.11,0.5,3.41,6.15,86.19,0,2
1149,Deepa Gupta,SALES,CO,8.0,14.29,9.95,0.95,40.0,73.61,1,12
1099,Deepa Gupta,ENG,CO,2.0,28.05,2.08,2.86,11.69,82.39,0,7
1093,Sanjay Reddy,HR,EL,1.0,14.71,3.06,2.0,16.15,94.33,0,5
1106,Sanjay Patel,HR,EL,2.0,29.7,5.26,0.33,19.14,90.86,1,11
1004,Sanjay Singh,OPS,CL,9.0,27.89,10.23,2.9,10.41,93.61,1,10
1093,Sanjay Reddy,HR,EL,2.0,8.13,1.93,3.38,10.83,75.37,0,2
1135,Priya Sharma,FIN,CL,2.0,7.57,5.17,1.69,13.12,93.5,0,7
1131,Anjali Iyer,HR,CO,8.0,28.01,10.82,4.76,16.84,86.87,1,12
1136,Rohan Iyer,OPS,EL,8.0,18.43,5.28,3.86,10.33,87.19,0,8
1120,Meera Reddy,HR,CO,1.0,27.1,0.21,2.03,18.52,82.06,0,5
1140,Sanjay Singh,ENG,CL,4.0,26.49,10.42,2.36,10.28,91.72,0,2
1045,Meera Reddy,ENG,CL,1.0,16.99,10.31,4.48,19.12,92.59,0,9
1023,Rohan Reddy,FIN,CO,2.0,24.37,8.88,2.69,1.75,93.52,0,8
1058,Priya Iyer,HR,EL,4.0,21.85,2.53,4.18,5.8,78.73,0,9
1022,Deepa Reddy,FIN,CO,9.0,9.73,7.4,3.9,11.34,79.6,1,10
1137,Meera Gupta,SALES,EL,6.0,29.27,3.06,2.43,10.02,79.78,0,7
1103,Deepa Sharma,FIN,CL,3.0,10.48,5.98,4.12,16.33,90.89,0,7
1048,Sanjay Sharma,HR,CL,4.0,17.06,5.82,4.45,5.94,93.63,0,4
1097,Meera Sharma,HR,EL,7.0,11.72,4.92,3.55,10.25,93.61,0,2
1002,Vikram Gupta,ENG,CO,1.0,21.18,2.96,1.97,13.67,92.84,0,8
1015,Priya Gupta,FIN,CO,9.0,23.25,8.99,0.98,9.37,92.24,0,5
1144,Meera Sharma,SALES,CL,7.0,19.7,10.11,1.42,11.51,77.46,0,5
1092,Sanjay Reddy,FIN,CL,3.0,6.07,8.11,2.07,2.48,83.4,1,10
1020,Anjali Verma,ENG,EL,7.0,24.36,7.28,0.11,18.62,88.72,1,10
1119,Arjun Singh,SALES,EL,9.0,12.04,0.88,4.71,9.88,76.71,0,1
1070,Rohan Nair,HR,CO,4.0,28.01,8.21,2.34,1.86,90.81,1,12
1082,Meera Sharma,SALES,CL,2.0,9.0,0.09,2.12,24.28,65.13,1,12
1033,Meera Iyer,ENG,EL,4.0,11.93,6.61,0.57,18.86,80.82,0,2
1113,Deepa Singh,ENG,CL,4.0,7.96,9.37,1.82,14.72,85.26,0,7
1036,Priya Iyer,SALES,CO,4.0,11.64,11.23,2.29,2.55,83.65,0,7
1141,Meera Gupta,ENG,CL,3.0,28.59,9.28,4.19,7.34,90.22,0,2
1054,Sanjay Gupta,SALES,CO,6.0,27.09,11.03,2.56,12.58,83.38,0,1
1093,Sanjay Reddy,HR,CO,5.0,13.31,7.1,3.58,17.78,91.72,0,9
1077,Anjali Gupta,ENG,CO,3.0,7.59,4.62,3.88,8.63,81.64,0,2
1121,Sanjay Nair,OPS,EL,7.0,17.32,2.5,0.81,0.85,86.18,0,5
1140,Sanjay Singh,ENG,EL,6.0,8.64,3.99,2.28,10.67,85.22,1,12
1110,Anjali Singh,FIN,EL,5.0,27.22,6.73,2.92,9.56,85.98,1,12
1096,Arjun Sharma,ENG,CL,5.0,21.27,2.13,0.26,13.66,80.02,0,1
1021,Arjun Verma,OPS,CL,7.0,10.48,3.09,2.83,10.08,79.06,0,4
1032,Arjun Nair,OPS,CO,4.0,29.61,5.62,4.34,16.98,85.23,0,3
1074,Anjali Singh,SALES,CO,1.0,22.21,3.27,4.16,1.67,90.46,0,1
1005,Priya Singh,HR,EL,4.0,17.19,4.4,3.23,18.95,75.83,0,4
1073,Priya Singh,HR,EL,6.0,14.6,5.66,4.34,8.3,85.69,0,7
1138,Meera Patel,ENG,EL,3.0,22.92,6.99,0.72,8.91,82.1,0,3
